Time (s),Kanaal 1
57890,0.2590
57891,0.1992
57892,0.1195
57893,0.0598
57894,-0.0598
57895,-0.0996
57896,-0.1395
57897,-0.1793
57898,-0.2191
57899,-0.2590
57900,-0.2191
57901,-0.2590
57902,-0.2191
57903,-0.2789
57904,-0.2789
57905,-0.2191
57906,-0.0996
57907,0.0398
57908,0.1195
57909,0.0797
57910,0.1992
57911,0.1992
57912,0.1594
57913,0.1594
57914,0.0996
57915,0.0598
57916,0.0199
57917,-0.0199
57918,-0.0398
57919,-0.1395
57920,-0.1793
57921,-0.1992
57922,-0.2191
57923,-0.2391
57924,-0.2988
57925,-0.1793
57926,-0.1793
57927,-0.1195
57928,-0.0598
57929,0.0199
57930,0.0000
57931,0.0598
57932,0.1594
57933,0.4383
57934,0.5379
57935,0.5777
57936,0.5180
57937,0.4184
57938,0.3984
57939,0.2391
57940,0.0398
57941,0.0000
57942,-0.0199
57943,0.0000
57944,0.0199
57945,0.0199
57946,0.0199
57947,0.0797
57948,0.1195
57949,0.1395
57950,0.0598
57951,0.0000
57952,-0.1395
57953,-0.3387
57954,-0.3387
57955,-0.3188
57956,-0.4184
57957,-0.4980
57958,-0.3984
57959,-0.2789
57960,-0.2789
57961,-0.2391
57962,-0.1793
57963,-0.0598
57964,-0.0398
57965,0.0000
57966,-0.0598
57967,0.0000
57968,0.0000
57969,-0.0199
57970,0.0199
57971,0.0398
57972,0.0797
57973,0.1195
57974,0.0199
57975,0.0996
57976,0.0398
57977,0.0000
57978,0.0598
57979,0.0000
57980,-0.0199
57981,-0.0797
57982,-0.1793
57983,-0.2191
57984,-0.2789
57985,-0.2789
57986,-0.3188
57987,-0.3586
57988,-0.3586
57989,-0.3785
57990,-0.3188
57991,-0.1793
57992,-0.1195
57993,0.0000
57994,0.0398
57995,0.0996
57996,0.0797
57997,0.0598
57998,-0.0199
57999,-0.0797
58000,-0.0797
58001,-0.1793
58002,-0.1594
58003,-0.1395
58004,-0.1195
58005,-0.0797
58006,-0.1793
58007,-0.2590
58008,-0.1793
58009,-0.3387
58010,-0.2391
58011,-0.1594
58012,-0.0398
58013,-0.0199
58014,-0.0398
58015,-0.0199
58016,-0.1395
58017,-0.1195
58018,-0.0598
58019,0.0398
58020,0.0000
58021,0.0996
58022,0.1992
58023,0.3586
58024,0.4980
58025,0.5977
58026,0.5379
58027,0.5180
58028,0.4781
58029,0.4184
58030,0.3785
58031,0.3188
58032,0.3586
58033,0.3387
58034,0.2789
58035,0.1992
58036,0.0996
58037,0.0797
58038,0.0797
58039,0.0000
58040,-0.0598
58041,-0.1195
58042,-0.1992
58043,-0.2391
58044,-0.3188
58045,-0.3188
58046,-0.4582
58047,-0.5180
58048,-0.5180
58049,-0.4980
58050,-0.5777
58051,-0.4781
58052,-0.3785
58053,-0.4184
58054,-0.3586
58055,-0.3188
58056,-0.0199
58057,0.4184
58058,0.5777
58059,0.6973
58060,0.8168
58061,0.8566
58062,0.8965
58063,0.8367
58064,0.6773
58065,0.5379
58066,0.3387
58067,0.1793
58068,-0.0398
58069,-0.1992
58070,-0.3586
58071,-0.4383
58072,-0.5777
58073,-0.6574
58074,-0.6973
58075,-0.6973
58076,-0.6773
58077,-0.6574
58078,-0.5379
58079,-0.4980
58080,-0.5180
58081,-0.3984
58082,-0.4184
58083,-0.3188
58084,-0.3387
58085,-0.2590
58086,-0.2391
58087,-0.2789
58088,-0.3586
58089,-0.4184
58090,-0.3785
58091,-0.2988
58092,-0.0996
58093,0.0000
58094,0.0398
58095,0.0996
58096,0.1992
58097,0.3785
58098,0.4184
58099,0.5180
58100,0.5777
58101,0.4781
58102,0.2391
58103,0.2191
58104,0.1395
58105,0.1395
58106,0.0996
58107,0.0598
58108,-0.0199
58109,-0.0797
58110,-0.1594
58111,-0.2391
58112,-0.2191
58113,-0.2391
58114,-0.1992
58115,-0.0797
58116,0.0000
58117,0.0996
58118,0.1594
58119,0.2391
58120,0.1992
58121,0.1395
58122,0.1395
58123,0.1395
58124,0.0797
58125,0.0398
58126,0.0000
58127,-0.0598
58128,-0.1992
58129,-0.1992
58130,-0.0996
58131,0.0398
58132,0.0398
58133,0.1395
58134,0.0996
58135,0.1395
58136,0.1395
58137,0.1195
58138,0.1793
58139,0.1793
58140,0.1793
58141,0.1395
58142,0.0797
58143,0.0199
58144,-0.0199
58145,-0.0199
58146,-0.1594
58147,-0.3586
58148,-0.4184
58149,-0.2789
58150,-0.0797
58151,0.0398
58152,0.1793
58153,0.2789
58154,0.3188
58155,0.3785
58156,0.4582
58157,0.4184
58158,0.3586
58159,0.2988
58160,0.1594
58161,0.0598
58162,-0.0996
58163,-0.2789
58164,-0.0996
58165,0.0598
58166,0.1992
58167,0.1992
58168,0.2590
58169,0.2590
58170,0.2789
58171,0.2590
58172,0.1793
58173,0.1793
58174,0.0199
58175,-0.0797
58176,-0.1594
58177,-0.2590
58178,-0.3586
58179,-0.4781
58180,-0.4980
58181,-0.6176
58182,-0.6973
58183,-0.7172
58184,-0.6574
58185,-0.5777
58186,-0.4383
58187,-0.4383
58188,-0.3984
58189,-0.2590
58190,-0.1793
58191,-0.1195
58192,-0.0797
58193,-0.0199
58194,0.0000
58195,0.0199
58196,0.0199
58197,0.0598
58198,-0.0398
58199,-0.0398
58200,-0.0996
58201,0.0398
58202,0.0996
58203,0.2590
58204,0.4184
58205,0.4980
58206,0.6375
58207,0.6773
58208,0.7172
58209,0.6176
58210,0.5977
58211,0.4980
58212,0.3984
58213,0.2191
58214,0.1195
58215,0.0000
58216,-0.1395
58217,-0.2789
58218,-0.3188
58219,-0.3785
58220,-0.4184
58221,-0.3984
58222,-0.4184
58223,-0.2789
58224,-0.2590
58225,-0.1992
58226,-0.1793
58227,-0.1395
58228,-0.0398
58229,-0.0199
58230,0.0199
58231,0.0598
58232,0.0000
58233,0.0199
58234,-0.0199
58235,-0.0996
58236,-0.1395
58237,-0.1992
58238,-0.2590
58239,-0.4184
58240,-0.4184
58241,-0.4582
58242,-0.3586
58243,-0.1594
58244,-0.0598
58245,0.0398
58246,0.0996
58247,0.0797
58248,0.1992
58249,0.2789
58250,0.2391
58251,0.2590
58252,0.2789
58253,0.2391
58254,0.1594
58255,0.1793
58256,0.0797
58257,0.0199
58258,-0.0797
58259,-0.0598
58260,-0.1594
58261,-0.1992
58262,-0.2391
58263,-0.2391
58264,-0.1395
58265,-0.0199
58266,0.0398
58267,0.1992
58268,0.2391
58269,0.2590
58270,0.2590
58271,0.1992
58272,0.1195
58273,0.1395
58274,0.1395
58275,0.0996
58276,0.0398
58277,0.0797
58278,0.1395
58279,0.2391
58280,0.1195
58281,0.0598
58282,-0.0199
58283,-0.0398
58284,-0.0598
58285,-0.0398
58286,-0.0398
58287,-0.0199
58288,-0.0199
58289,-0.0398
58290,0.0000
58291,0.0398
58292,0.0598
58293,0.0797
58294,0.1793
58295,0.1594
58296,0.1793
58297,0.1594
58298,0.2391
58299,0.1992
58300,0.2789
58301,0.2789
58302,0.2391
58303,0.2191
58304,0.1594
58305,0.0996
58306,-0.0199
58307,-0.0996
58308,-0.1793
58309,-0.2789
58310,-0.3586
58311,-0.3984
58312,-0.5180
58313,-0.4781
58314,-0.4980
58315,-0.4781
58316,-0.4582
58317,-0.3984
58318,-0.3785
58319,-0.3387
58320,-0.2391
58321,-0.2191
58322,-0.1793
58323,-0.1395
58324,-0.1992
58325,-0.2590
58326,-0.2789
58327,-0.3188
58328,-0.2988
58329,-0.3188
58330,-0.1594
58331,-0.0797
58332,0.0199
58333,0.2590
58334,0.4184
58335,0.5180
58336,0.4980
58337,0.4980
58338,0.4582
58339,0.3984
58340,0.3188
58341,0.2391
58342,0.2590
58343,0.3387
58344,0.2988
58345,0.3586
58346,0.3387
58347,0.3188
58348,0.4184
58349,0.4781
58350,0.6176
58351,0.4184
58352,0.2988
58353,0.1594
58354,0.0797
58355,-0.0598
58356,-0.0398
58357,0.0598
58358,0.0398
58359,-0.0199
58360,-0.0398
58361,-0.0598
58362,-0.1395
58363,-0.1594
58364,-0.1793
58365,-0.2391
58366,-0.2191
58367,-0.2789
58368,-0.2391
58369,-0.2391
58370,-0.2191
58371,-0.2191
58372,-0.1992
58373,-0.1992
58374,-0.1594
58375,-0.0996
58376,-0.1195
58377,-0.1992
58378,-0.1395
58379,-0.1793
58380,-0.1594
58381,-0.1594
58382,-0.2191
58383,-0.2391
58384,-0.2590
58385,-0.3188
58386,-0.3586
58387,-0.3984
58388,-0.3785
58389,-0.3188
58390,-0.2191
58391,-0.2391
58392,-0.1395
58393,-0.1594
58394,-0.1793
58395,-0.2191
58396,-0.2590
58397,-0.2191
58398,-0.1992
58399,-0.1793
58400,-0.2391
58401,-0.1793
58402,-0.0996
58403,-0.1395
58404,-0.0996
58405,-0.0398
58406,-0.0199
58407,-0.0199
58408,-0.0598
58409,0.0000
58410,0.0996
58411,0.3586
58412,0.5578
58413,0.5777
58414,0.5777
58415,0.5180
58416,0.4980
58417,0.5379
58418,0.5180
58419,0.4980
58420,0.4582
58421,0.3188
58422,0.1594
58423,0.1395
58424,-0.0598
58425,-0.1594
58426,-0.1793
58427,-0.2988
58428,-0.3387
58429,-0.2988
58430,-0.2590
58431,-0.2391
58432,-0.2789
58433,-0.2590
58434,-0.2590
58435,-0.2789
58436,-0.2789
58437,-0.2191
58438,-0.0797
58439,-0.0797
58440,0.0199
58441,0.0996
58442,0.0797
58443,0.0797
58444,0.0797
58445,0.0598
58446,0.0398
58447,0.0000
58448,-0.0996
58449,-0.1195
58450,-0.0996
58451,-0.1395
58452,-0.1594
58453,-0.2191
58454,-0.2391
58455,-0.1793
58456,-0.1594
58457,-0.2191
58458,-0.1594
58459,-0.1395
58460,-0.0199
58461,-0.0598
58462,0.0000
58463,0.0000
58464,-0.0598
58465,0.0797
58466,0.3188
58467,0.5379
58468,0.7969
58469,0.8766
58470,0.8965
58471,0.8965
58472,0.7570
58473,0.6973
58474,0.5180
58475,0.4383
58476,0.3188
58477,0.1992
58478,0.1195
58479,-0.0199
58480,-0.0797
58481,-0.1395
58482,-0.2988
58483,-0.4582
58484,-0.5977
58485,-0.6176
58486,-0.6773
58487,-0.6773
58488,-0.7172
58489,-0.6574
58490,-0.4980
58491,-0.4383
58492,-0.3785
58493,-0.2789
58494,-0.1395
58495,-0.0398
58496,-0.0598
58497,-0.1195
58498,-0.0996
58499,-0.2789
58500,-0.3188
58501,-0.2590
58502,-0.1992
58503,-0.1395
58504,-0.0598
58505,-0.1395
58506,-0.2391
58507,-0.1793
58508,-0.0797
58509,0.0000
58510,0.0598
58511,0.0797
58512,0.0199
58513,0.0996
58514,0.2789
58515,0.3387
58516,0.3188
58517,0.1992
58518,0.0996
58519,0.0398
58520,0.0199
58521,-0.0398
58522,-0.0199
58523,-0.0199
58524,0.0598
58525,0.0598
58526,0.0000
58527,0.0199
58528,0.0398
58529,0.0199
58530,-0.0398
58531,-0.1195
58532,-0.2191
58533,-0.2391
58534,-0.3188
58535,-0.2988
58536,-0.3387
58537,-0.3586
58538,-0.3785
58539,-0.3785
58540,-0.2988
58541,-0.2391
58542,-0.2191
58543,-0.2191
58544,-0.3387
58545,-0.3984
58546,-0.2789
58547,-0.1594
58548,0.0598
58549,0.1594
58550,0.3387
58551,0.4383
58552,0.5180
58553,0.5180
58554,0.4184
58555,0.3984
58556,0.3188
58557,0.2191
58558,0.0996
58559,-0.0199
58560,-0.0996
58561,-0.0996
58562,-0.0996
58563,0.0199
58564,0.1395
58565,0.1793
58566,0.1594
58567,0.0996
58568,0.0797
58569,0.0598
58570,0.0000
58571,0.0398
58572,-0.0598
58573,-0.2391
58574,-0.4184
58575,-0.4781
58576,-0.5977
58577,-0.6574
58578,-0.5180
58579,-0.3785
58580,-0.4582
58581,-0.4781
58582,-0.5379
58583,-0.2590
58584,-0.2191
58585,-0.1793
58586,-0.0996
58587,-0.0797
58588,-0.0797
58589,0.0996
58590,0.2191
58591,0.2988
58592,0.2590
58593,0.4781
58594,0.5379
58595,0.6176
58596,0.4980
58597,0.4184
58598,0.3984
58599,0.3188
58600,0.1793
58601,0.0996
58602,0.0398
58603,-0.0996
58604,-0.1793
58605,-0.0797
58606,0.0996
58607,0.1195
58608,0.1395
58609,0.0797
58610,0.0398
58611,0.0000
58612,-0.0398
58613,-0.0996
58614,-0.1793
58615,-0.2789
58616,-0.5578
58617,-0.4980
58618,-0.1992
58619,-0.1594
58620,-0.1793
58621,-0.2789
58622,-0.2988
58623,-0.2789
58624,-0.2191
58625,-0.1793
58626,-0.1195
58627,-0.1594
58628,-0.0398
58629,0.0000
58630,0.0000
58631,0.0000
58632,0.0797
58633,0.0797
58634,-0.0598
58635,-0.1793
58636,-0.2988
58637,-0.2789
58638,-0.2590
58639,-0.2191
58640,-0.0598
58641,0.1195
58642,0.2391
58643,0.3387
58644,0.2590
58645,0.2789
58646,0.2590
58647,-0.0199
58648,-0.0199
58649,-0.0598
58650,0.0000
58651,-0.1395
58652,-0.1992
58653,-0.1793
58654,-0.1992
58655,-0.1395
58656,-0.0996
58657,-0.0398
58658,-0.1395
58659,-0.1992
58660,0.0000
58661,0.0996
58662,0.1992
58663,0.2391
58664,0.2391
58665,0.2590
58666,0.1992
58667,0.0996
58668,0.0398
58669,0.0000
58670,-0.1793
58671,-0.1992
58672,-0.3188
58673,-0.2191
58674,-0.1992
58675,-0.2191
58676,-0.2590
58677,-0.3188
58678,-0.4383
58679,-0.4184
58680,-0.3785
58681,-0.3785
58682,-0.3586
58683,-0.3586
58684,-0.2789
58685,-0.1992
58686,-0.1793
58687,-0.1395
58688,-0.2391
58689,-0.1992
58690,-0.0797
58691,0.0199
58692,0.0598
58693,0.0797
58694,0.1594
58695,0.1793
58696,0.2191
58697,0.1992
58698,0.1793
58699,0.2391
58700,0.1992
58701,0.1395
58702,0.1594
58703,0.0996
58704,-0.1195
58705,-0.1195
58706,-0.0598
58707,0.0000
58708,0.0398
58709,0.1195
58710,0.1195
58711,0.0797
58712,0.0398
58713,0.0996
58714,0.1992
58715,0.2191
58716,0.1594
58717,0.2191
58718,0.2191
58719,0.1793
58720,0.1793
58721,0.1195
58722,-0.0797
58723,-0.1594
58724,-0.1594
58725,-0.0598
58726,-0.0996
58727,-0.0797
58728,-0.0996
58729,-0.0797
58730,0.0000
58731,-0.0199
58732,-0.0398
58733,-0.1195
58734,-0.1793
58735,-0.2191
58736,-0.2391
58737,-0.3785
58738,-0.4184
58739,-0.3586
58740,-0.2789
58741,-0.2590
58742,-0.1992
58743,-0.0996
58744,-0.1395
58745,-0.0996
58746,0.0000
58747,0.0797
58748,0.0598
58749,0.0797
58750,0.1793
58751,0.1395
58752,0.1395
58753,0.1395
58754,-0.0199
58755,-0.0598
58756,-0.0996
58757,-0.1793
58758,-0.3188
58759,-0.3785
58760,-0.3984
58761,-0.4383
58762,-0.4582
58763,-0.4383
58764,-0.3188
58765,-0.2789
58766,-0.0797
58767,-0.0797
58768,0.0398
58769,0.0598
58770,0.1195
58771,0.1395
58772,0.1395
58773,0.1992
58774,0.1992
58775,0.1594
58776,0.0199
58777,0.1195
58778,0.1793
58779,0.1992
58780,0.1992
58781,0.1992
58782,0.1992
58783,0.1992
58784,0.2590
58785,0.2590
58786,0.2590
58787,0.2590
58788,0.2590
58789,0.1793
58790,0.2191
58791,0.0797
58792,-0.0398
58793,-0.0598
58794,-0.1195
58795,-0.2191
58796,-0.2988
58797,-0.2988
58798,-0.2988
58799,-0.3785
58800,-0.1395
58801,0.0199
58802,0.0797
58803,0.1992
58804,0.2391
58805,0.2191
58806,0.2789
58807,0.2590
58808,0.2590
58809,0.1992
58810,0.1195
58811,0.1594
58812,0.1594
58813,0.2590
58814,0.1793
58815,0.2191
58816,0.1594
58817,0.0797
58818,0.0398
58819,-0.0199
58820,-0.0398
58821,0.0398
58822,0.1594
58823,0.1992
58824,0.1594
58825,0.1395
58826,0.0398
58827,-0.0398
58828,-0.0797
58829,-0.1594
58830,-0.1793
58831,-0.2191
58832,-0.2391
58833,-0.1793
58834,-0.1992
58835,-0.1594
58836,-0.1395
58837,-0.0996
58838,0.0000
58839,0.0199
58840,0.0199
58841,-0.0598
58842,0.0598
58843,0.1395
58844,0.2590
58845,0.2391
58846,0.1594
58847,0.1195
58848,0.0199
58849,0.0996
58850,0.0797
58851,0.0598
58852,0.0797
58853,0.1195
58854,0.0797
58855,0.0996
58856,-0.0199
58857,0.0000
58858,-0.0797
58859,-0.2391
58860,-0.2391
58861,-0.2988
58862,-0.3984
58863,-0.4184
58864,-0.3984
58865,-0.4184
58866,-0.4383
58867,-0.4980
58868,-0.3387
58869,-0.2789
58870,-0.2391
58871,-0.3188
58872,-0.2191
58873,-0.2988
58874,-0.1793
58875,-0.1793
58876,-0.2191
58877,-0.2191
58878,-0.1594
58879,-0.1793
58880,-0.0996
58881,0.0000
58882,0.0797
58883,0.1395
58884,0.0797
58885,0.1195
58886,0.1992
58887,0.3188
58888,0.3586
58889,0.3586
58890,0.4184
58891,0.3984
58892,0.4383
58893,0.5180
58894,0.3785
58895,0.3188
58896,0.1793
58897,0.0797
58898,0.0398
58899,-0.0797
58900,-0.1395
58901,-0.2789
58902,-0.3785
58903,-0.4781
58904,-0.6176
58905,-0.4980
58906,-0.4781
58907,-0.4383
58908,-0.3984
58909,-0.3785
58910,-0.3785
58911,-0.3785
58912,-0.2590
58913,-0.1395
58914,0.0199
58915,0.0797
58916,0.0996
58917,0.1793
58918,0.1195
58919,0.1594
58920,0.3984
58921,0.4980
58922,0.4582
58923,0.3984
58924,0.4383
58925,0.4582
58926,0.4184
58927,0.4582
58928,0.4980
58929,0.4980
58930,0.3586
58931,0.1992
58932,-0.0598
58933,-0.1395
58934,-0.1992
58935,-0.2191
58936,-0.2590
58937,-0.2988
58938,-0.2789
58939,-0.3387
58940,-0.3586
58941,-0.3586
58942,-0.3984
58943,-0.4184
58944,-0.4383
58945,-0.4582
58946,-0.4184
58947,-0.5379
58948,-0.6973
58949,-0.5180
58950,-0.4383
58951,-0.3387
58952,-0.3188
58953,-0.1395
58954,-0.0797
58955,0.0000
58956,0.0398
58957,0.1395
58958,0.1992
58959,0.2590
58960,0.3785
58961,0.3586
58962,0.2789
58963,0.1992
58964,0.1594
58965,0.1594
58966,0.0797
58967,0.0199
58968,-0.0996
58969,-0.1395
58970,-0.0398
58971,-0.0598
58972,-0.0199
58973,-0.1395
58974,-0.1594
58975,-0.1793
58976,-0.1793
58977,-0.2191
58978,-0.1395
58979,-0.1195
58980,-0.1395
58981,-0.1195
58982,-0.0996
58983,-0.0797
58984,-0.0598
58985,0.0000
58986,-0.0598
58987,-0.0199
58988,-0.0996
58989,-0.1992
58990,-0.3586
58991,-0.4184
58992,-0.4184
58993,-0.4980
58994,-0.2191
58995,-0.1195
58996,-0.0598
58997,0.0199
58998,0.0797
58999,0.0797
59000,0.0996
59001,0.1594
59002,0.1395
59003,0.1594
59004,0.1195
59005,0.1395
59006,0.0996
59007,0.0199
59008,-0.0199
59009,-0.0797
59010,-0.1395
59011,-0.2590
59012,-0.3387
59013,-0.3785
59014,-0.4383
59015,-0.4582
59016,-0.3387
59017,-0.2391
59018,0.0199
59019,0.1992
59020,0.3387
59021,0.3188
59022,0.3785
59023,0.3188
59024,0.2789
59025,0.2191
59026,0.1395
59027,0.0000
59028,-0.0797
59029,-0.2789
59030,-0.3188
59031,-0.4980
59032,-0.6773
59033,-0.6973
59034,-0.5777
59035,-0.6973
59036,-0.7770
59037,-0.6973
59038,-0.5977
59039,-0.4781
59040,-0.2590
59041,-0.0598
59042,0.0996
59043,0.3387
59044,0.3785
59045,0.4184
59046,0.4582
59047,0.4980
59048,0.5180
59049,0.3785
59050,0.2789
59051,0.1992
59052,0.0598
59053,0.0398
59054,-0.0996
59055,-0.1395
59056,-0.1992
59057,-0.2789
59058,-0.2391
59059,-0.2391
59060,-0.2789
59061,-0.2789
59062,-0.2391
59063,-0.3188
59064,-0.2590
59065,-0.2391
59066,-0.2590
59067,-0.2590
59068,-0.0398
59069,0.0598
59070,0.1195
59071,0.2391
59072,0.2391
59073,0.2789
59074,0.3188
59075,0.3785
59076,0.4781
59077,0.4582
59078,0.4980
59079,0.4582
59080,0.3586
59081,0.1992
59082,0.0199
59083,-0.0199
59084,-0.0598
59085,0.0000
59086,-0.0398
59087,-0.0797
59088,-0.0797
59089,-0.1195
59090,-0.0598
59091,-0.0598
59092,0.0199
59093,0.0598
59094,0.0797
59095,0.0797
59096,0.0199
59097,0.0398
59098,0.0000
59099,-0.1594
59100,-0.2590
59101,-0.2789
59102,-0.3387
59103,-0.4383
59104,-0.5180
59105,-0.5578
59106,-0.5578
59107,-0.4582
59108,-0.3586
59109,-0.3387
59110,-0.2789
59111,-0.1992
59112,-0.1195
59113,-0.0199
59114,0.0398
59115,0.0797
59116,0.0797
59117,0.0797
59118,0.0598
59119,0.0598
59120,0.0598
59121,0.0000
59122,-0.0598
59123,-0.1195
59124,-0.0398
59125,0.0797
59126,0.1395
59127,0.1793
59128,0.2391
59129,0.1793
59130,0.1793
59131,0.0398
59132,0.0000
59133,-0.0797
59134,-0.2191
59135,-0.2789
59136,-0.3387
59137,-0.4383
59138,-0.4980
59139,-0.4582
59140,-0.4582
59141,-0.5180
59142,-0.4383
59143,-0.2590
59144,-0.1594
59145,0.0000
59146,0.1793
59147,0.3387
59148,0.3586
59149,0.4582
59150,0.4582
59151,0.3984
59152,0.3586
59153,0.3387
59154,0.1992
59155,0.1395
59156,0.0000
59157,-0.1395
59158,-0.1395
59159,-0.1594
59160,-0.1395
59161,-0.2191
59162,-0.1992
59163,-0.1594
59164,-0.0797
59165,-0.0598
59166,0.0398
59167,0.1594
59168,0.1992
59169,0.2590
59170,0.2789
59171,0.3188
59172,0.3785
59173,0.3387
59174,0.2590
59175,0.2590
59176,0.2391
59177,0.1793
59178,0.1594
59179,0.1195
59180,0.0199
59181,0.0000
59182,-0.0199
59183,-0.0398
59184,-0.0398
59185,0.0000
59186,0.1195
59187,0.1594
59188,0.2191
59189,0.2391
59190,0.1992
59191,0.1594
59192,0.1195
59193,0.0797
59194,-0.0598
59195,-0.0797
59196,-0.1992
59197,-0.2191
59198,-0.2391
59199,-0.3984
59200,-0.3785
59201,-0.4980
59202,-0.4980
59203,-0.4184
59204,-0.3586
59205,-0.3188
59206,-0.2789
59207,-0.1594
59208,-0.0398
59209,0.0000
59210,0.0598
59211,0.0996
59212,0.1594
59213,0.1195
59214,0.1793
59215,0.1992
59216,0.1195
59217,0.1594
59218,0.1395
59219,0.1594
59220,0.1992
59221,0.2590
59222,0.3586
59223,0.5379
59224,0.6375
59225,0.6973
59226,0.6973
59227,0.6574
59228,0.5777
59229,0.4582
59230,0.3586
59231,0.2191
59232,0.0598
59233,0.0000
59234,-0.1992
59235,-0.1992
59236,-0.3188
59237,-0.3586
59238,-0.3387
59239,-0.2391
59240,-0.0398
59241,0.0598
59242,0.0797
59243,0.1195
59244,0.0996
59245,0.0797
59246,0.0797
59247,0.0000
59248,0.0000
59249,-0.0598
59250,-0.0598
59251,-0.0996
59252,-0.1793
59253,-0.2191
59254,-0.1992
59255,-0.2590
59256,-0.2988
59257,-0.3785
59258,-0.3984
59259,-0.4184
59260,-0.3586
59261,-0.3188
59262,-0.2789
59263,-0.2191
59264,-0.1793
59265,-0.1395
59266,-0.0996
59267,-0.0996
59268,-0.0398
59269,-0.1594
59270,-0.0996
59271,-0.0598
59272,-0.0598
59273,0.0398
59274,0.0797
59275,0.0797
59276,0.1195
59277,0.1395
59278,0.1195
59279,0.0797
59280,0.0398
59281,0.0199
59282,0.0000
59283,0.0398
59284,0.0199
59285,-0.0199
59286,0.0199
59287,0.0398
59288,0.0996
59289,0.1594
59290,0.0797
59291,0.0598
59292,0.0598
59293,0.0996
59294,0.0199
59295,0.0797
59296,0.0797
59297,0.0199
59298,0.0199
59299,-0.0996
59300,-0.0797
59301,0.1395
59302,0.2191
59303,0.3188
59304,0.3586
59305,0.3188
59306,0.3586
59307,0.3586
59308,0.3188
59309,0.2988
59310,0.2789
59311,0.1992
59312,0.0996
59313,0.0797
59314,-0.0797
59315,-0.1793
59316,-0.1992
59317,-0.3387
59318,-0.3984
59319,-0.4781
59320,-0.5379
59321,-0.4781
59322,-0.4383
59323,-0.4184
59324,-0.3387
59325,-0.2191
59326,-0.1594
59327,-0.1395
59328,-0.0598
59329,-0.0797
59330,-0.1195
59331,-0.0398
59332,-0.0598
59333,-0.0996
59334,-0.1793
59335,-0.2191
59336,-0.0996
59337,-0.0797
59338,-0.0996
59339,-0.0797
59340,-0.1195
59341,-0.0598
59342,-0.1594
59343,-0.1793
59344,-0.1594
59345,-0.1395
59346,-0.1992
59347,-0.1793
59348,-0.0996
59349,-0.0598
59350,-0.0398
59351,0.0398
59352,0.0797
59353,0.0598
59354,0.1594
59355,0.1195
59356,0.1594
59357,0.1395
59358,0.1195
59359,0.0199
59360,0.0398
59361,-0.0797
59362,-0.1195
59363,-0.2391
59364,-0.3586
59365,-0.3984
59366,-0.4582
59367,-0.4980
59368,-0.4383
59369,-0.3984
59370,-0.3188
59371,-0.3188
59372,-0.3785
59373,-0.2590
59374,-0.2191
59375,-0.1594
59376,-0.1395
59377,-0.0996
59378,-0.1195
59379,-0.1395
59380,-0.0598
59381,-0.0797
59382,-0.0398
59383,-0.0996
59384,-0.0598
59385,-0.0996
59386,-0.0398
59387,-0.0797
59388,-0.0398
59389,-0.0598
59390,-0.0398
59391,-0.0797
59392,-0.0797
59393,-0.0996
59394,-0.0598
59395,-0.0598
59396,-0.0797
59397,-0.0598
59398,0.0000
59399,0.0398
59400,0.1793
59401,0.1594
59402,0.1395
59403,0.2191
59404,0.2191
59405,0.3188
59406,0.3188
59407,0.2789
59408,0.2988
59409,0.2590
59410,0.2988
59411,0.2590
59412,0.1594
59413,0.1594
59414,0.0199
59415,0.0199
59416,-0.0996
59417,-0.1594
59418,-0.1793
59419,-0.2191
59420,-0.1793
59421,-0.1992
59422,-0.1395
59423,-0.1395
59424,-0.1594
59425,-0.0199
59426,0.0398
59427,0.0199
59428,0.1195
59429,0.1395
59430,0.1594
59431,0.1992
59432,0.2590
59433,0.3387
59434,0.3387
59435,0.2789
59436,0.2988
59437,0.3586
59438,0.3984
59439,0.3188
59440,0.3586
59441,0.3387
59442,0.3387
59443,0.3785
59444,0.3387
59445,0.4582
59446,0.4582
59447,0.4582
59448,0.5379
59449,0.4582
59450,0.3586
59451,0.2789
59452,0.1992
59453,0.1594
59454,0.0797
59455,0.0000
59456,0.0000
59457,-0.1793
59458,-0.1594
59459,-0.1992
59460,-0.1992
59461,-0.2590
59462,-0.2988
59463,-0.3586
59464,-0.3785
59465,-0.3984
59466,-0.4383
59467,-0.3984
59468,-0.3387
59469,-0.2789
59470,-0.1594
59471,-0.0996
59472,-0.0598
59473,-0.0199
59474,-0.0398
59475,0.0199
59476,0.0398
59477,-0.0199
59478,-0.0398
59479,-0.0598
59480,-0.1395
59481,-0.2590
59482,-0.2391
59483,-0.2590
59484,-0.2191
59485,-0.1793
59486,-0.1793
59487,-0.1992
59488,-0.1594
59489,-0.0598
59490,0.0000
59491,-0.0199
59492,0.0996
59493,0.2391
59494,0.2391
59495,0.1793
59496,0.2590
59497,0.2789
59498,0.2789
59499,0.3188
59500,0.4184
59501,0.4184
59502,0.3984
59503,0.4383
59504,0.5578
59505,0.7172
59506,0.5777
59507,0.5180
59508,0.4184
59509,0.1594
59510,0.0797
59511,-0.0598
59512,-0.2191
59513,-0.2789
59514,-0.3785
59515,-0.4980
59516,-0.5777
59517,-0.5977
59518,-0.6176
59519,-0.6574
59520,-0.6574
59521,-0.5180
59522,-0.4781
59523,-0.2590
59524,-0.0598
59525,0.0398
59526,0.0797
59527,0.1195
59528,0.1195
59529,0.1594
